1989,10,62.10,16.30,20
1989,11,35.60,15.70,16
1989,12,55.90,18.50,13
1990,1,68.30,13.40,21
1990,2,108.80,17.90,19
1990,3,10.30,4.30,8
1990,4,24.20,4.70,15
1990,5,39.50,12.40,10
1990,6,71.30,15.00,17
1990,7,48.00,32.00,11
1990,8,49.80,15.90,12
1990,9,16.40,3.60,10
1990,10,149.20,45.60,20
1990,11,64.00,13.60,14
1990,12,78.70,13.20,15
1991,1,71.40,24.60,16
1991,2,59.00,14.40,18
1991,3,91.10,16.80,15
1991,4,92.30,20.00,18
1991,5,3.60,1.70,3
1991,6,79.80,21.40,22
1991,7,26.40,6.60,17
1991,8,36.90,10.90,13
1991,9,42.80,14.30,11
1991,10,85.60,17.30,19
1991,11,50.30,7.80,16
1991,12,38.10,9.10,11
1992,1,32.90,14.60,5
1992,2,24.10,8.00,13
1992,3,64.90,10.10,23
1992,4,70.30,11.60,22
1992,5,39.50,12.20,9
1992,6,38.40,23.80,7
1992,7,69.00,22.80,19
1992,8,85.20,26.40,17
1992,9,64.20,14.40,19
1992,10,30.70,12.30,14
1992,11,63.20,14.50,22
1992,12,41.50,9.70,13
1993,1,57.90,9.00,24
1993,2,19.50,8.90,7
1993,3,26.20,7.20,15
1993,4,48.70,9.10,19
1993,5,149.90,45.70,21
1993,6,148.10,82.30,15
1993,7,60.10,11.90,22
1993,8,36.80,8.40,14
1993,9,90.30,17.80,16
1993,10,86.20,31.80,10
1993,11,45.40,13.60,15
1993,12,105.70,12.30,27
1994,1,83.30,9.80,24
1994,2,99.10,20.40,19
1994,3,72.10,13.40,25
1994,4,60.30,8.20,17
1994,5,51.50,17.60,15
1994,6,20.90,5.40,13
1994,7,64.70,11.70,18
1994,8,57.80,13.70,18
1994,9,97.00,21.10,21
1994,10,41.20,9.60,14
1994,11,54.80,11.40,16
1994,12,88.90,21.80,22
1995,1,105.50,27.30,18
1995,2,92.00,13.90,22
1995,3,44.70,8.60,20
1995,4,27.30,12.10,9
1995,5,49.20,10.70,16
1995,6,11.60,5.70,7
1995,7,70.20,39.10,16
1995,8,7.20,5.30,4
1995,9,43.60,6.50,16
1995,10,38.00,6.90,16
1995,11,147.20,38.50,19
1995,12,71.20,14.20,17
1996,1,85.90,13.10,23
1996,2,62.00,20.00,14
1996,3,69.90,17.40,19
1996,4,60.80,10.10,16
1996,5,66.70,14.00,19
1996,6,20.70,5.30,9
1996,7,37.20,11.70,15
1996,8,102.10,34.70,16
1996,9,19.20,11.40,10
1996,10,101.70,23.40,22
1996,11,103.60,23.50,23
1996,12,54.10,20.80,14
1997,1,15.50,4.20,9
1997,2,60.10,9.20,24
1997,3,15.10,4.00,10
1997,4,48.30,23.60,8
1997,5,61.30,16.60,14
1997,6,125.20,30.10,14
1997,7,53.50,7.90,17
1997,8,80.90,11.90,22
1997,9,19.10,4.50,15
1997,10,67.60,13.80,12
1997,11,86.80,17.00,22
1997,12,90.40,24.80,17
1998,1,79.50,16.60,20
1998,2,14.10,3.80,13
1998,3,65.70,12.20,17
1998,4,115.00,26.20,26
1998,5,29.00,5.60,13
1998,6,111.00,21.40,24
1998,7,54.00,8.60,22
1998,8,45.00,8.10,15
1998,9,95.70,22.40,21
1998,10,75.30,14.30,23
1998,11,76.10,16.60,22
1998,12,70.30,11.50,23
1999,1,71.80,15.00,21
1999,2,36.50,7.10,16
1999,3,31.80,8.60,13
1999,4,74.90,11.70,21
1999,5,39.10,15.20,12
1999,6,56.50,16.80,16
1999,7,35.20,9.60,11
1999,8,106.60,48.40,15
1999,9,104.70,19.90,20
1999,10,29.50,8.30,13
1999,11,43.20,10.50,13
1999,12,82.30,14.20,21
2000,1,40.50,14.30,15
2000,2,45.30,4.90,23
2000,3,20.70,7.00,13
2000,4,89.30,17.80,19
2000,5,50.60,12.90,18
2000,6,34.70,6.80,16
2000,7,43.60,14.30,11
2000,8,62.70,11.80,19
2000,9,99.30,22.00,22
2000,10,86.70,11.90,23
2000,11,141.20,62.70,25
2000,12,125.60,42.30,23
2001,1,32.20,5.40,16
2001,2,48.80,10.50,17
2001,3,56.10,11.10,18
2001,4,77.50,13.90,22
2001,5,49.50,18.00,12
2001,6,41.40,12.90,13
2001,7,30.40,7.80,13
2001,8,97.10,20.10,21
2001,9,41.40,13.00,15
2001,10,90.30,33.30,22
2001,11,40.70,10.40,19
2001,12,21.60,6.70,12
2002,1,48.90,7.10,18
2002,2,125.10,17.80,22
2002,3,30.40,8.20,14
2002,4,81.50,20.60,18
2002,5,120.80,42.10,20
2002,6,82.10,14.80,20
2002,7,68.00,12.80,16
2002,8,50.20,10.60,18
2002,9,22.80,7.40,8
2002,10,180.60,53.10,20
2002,11,186.30,50.70,25
2002,12,105.00,17.90,23
2003,1,53.90,10.80,17
2003,2,21.10,5.00,13
2003,3,30.30,12.40,11
2003,4,34.00,17.30,12
2003,5,96.50,19.30,22
2003,6,88.40,23.90,15
2003,7,46.00,12.50,19
2003,8,14.40,4.50,8
2003,9,37.30,8.50,11
2003,10,106.30,31.30,13
2003,11,54.80,13.80,13
2003,12,60.20,18.00,16
2004,1,82.60,14.50,22
2004,2,19.70,6.10,9
2004,3,44.40,8.40,17
2004,4,31.20,4.80,18
2004,5,49.80,14.20,9
2004,6,50.10,23.00,18
2004,7,37.90,7.10,18
2004,8,133.80,22.40,18
2004,9,98.30,18.80,16
2004,10,120.00,22.80,23
2004,11,39.80,13.00,16
2004,12,44.80,9.00,22
2005,1,63.60,25.20,20
2005,2,40.60,10.80,16
2005,3,14.40,2.60,13
2005,4,57.00,2.50,14
2005,5,69.50,22.80,20
2005,6,28.30,6.10,11
2005,7,83.90,37.80,16
2005,8,25.30,3.90,15
2005,9,55.80,13.40,13
2005,10,101.50,28.50,19
2005,11,50.70,15.10,14
2005,12,68.90,22.10,15
2006,1,16.30,3.50,11
2006,2,38.30,10.10,12
2006,3,68.70,11.90,24
2006,4,40.80,7.90,15
2006,5,125.80,15.80,16
2006,6,19.20,4.40,15
2006,7,18.20,6.40,10
2006,8,57.60,18.20,20
2006,9,89.50,19.90,19
2006,10,102.70,26.90,16
2006,11,69.10,24.10,17
2006,12,94.40,13.40,19
2007,1,72.80,13.70,19
2007,2,77.80,14.10,18
2007,3,62.10,15.10,19
2007,4,14.70,11.30,5
2007,5,35.00,11.10,4
2007,6,134.40,23.80,20
2007,7,119.10,16.00,28
2007,8,95.50,19.20,18
2007,9,39.20,9.00,14
2007,10,15.70,3.60,9
2007,11,54.00,20.90,18
2007,12,64.10,11.80,16
2008,1,96.90,19.60,22
2008,2,14.70,3.30,11
2008,3,102.40,35.80,22
2008,4,27.00,4.40,17
2008,5,32.70,8.70,13
2008,6,76.40,14.90,17
2008,7,111.50,26.90,19
2008,8,192.40,68.30,23
2008,9,111.80,40.60,18
2008,10,97.40,18.60,21
2008,11,39.60,10.20,19
2008,12,39.50,10.30,15
2009,1,62.00,8.70,18
2009,2,56.80,28.10,10
2009,3,25.50,5.50,17
2009,4,71.60,11.90,19
2009,5,75.00,15.40,22
2009,6,76.20,28.10,12
2009,7,153.90,39.20,22
2009,8,69.10,22.20,20
2009,9,24.20,13.00,9
2009,10,84.90,22.90,20
2009,11,149.40,28.10,26
2009,12,71.60,20.40,18
2010,1,42.70,10.00,14
2010,2,36.70,8.50,14
2010,3,54.80,16.00,11
2010,4,26.70,5.20,11
2010,5,48.80,19.50,13
2010,6,43.30,15.50,7
2010,7,74.70,19.50,18
2010,8,48.00,8.80,17
2010,9,105.50,17.70,19
2010,10,29.60,6.00,12
2010,11,100.50,11.10,24
2010,12,57.60,12.00,16
2011,1,29.40,10.50,13
2011,2,75.90,18.70,22
2011,3,19.40,8.10,10
2011,4,28.40,12.60,12
2011,5,37.10,6.10,21
2011,6,64.20,10.20,18
2011,7,42.60,7.00,17
2011,8,39.70,6.70,19
2011,9,87.30,42.10,19
2011,10,147.40,71.30,18
2011,11,48.50,11.70,11
2011,12,52.20,5.20,23
